corpus,id,text,labels,labels_final
cards_single,260593,"To conclude: the less warming, the more confident the IPCC about its claims to policy-makers.",['5_2_5'],['5_2_5']
cards_single,260601,"One of the most cited and used historical surface temperature databases is that of NASA/Goddard's GISS. This is not some weird skeptics site. It is considered one of the premier world temperature data bases, and it is maintained by anthropogenic global warming true believers. It has consistently shown more warming than any other data base, and is thus a favorite source for folks like Al Gore. These GISS readings in the US rely mainly on the US Historical Climate Network (USHCN) which is a network of about 1000 weather stations taking temperatures, a number of which have been in place for over 100 years.",['5_1_3'],['5_1_3']
cards_single,260624,"By Ian Plimer ??? ???Read this book. Read it carefully. Then read it again. Open your mind to theories that challenge orthodoxy, or you become nothing more than a shrill evangelist, jumping up and down on the spot, yelling ???LA LA LA LA LA!?? whilst holding a finger firmly in each ear.?? -Reader??s review",['5_2_1'],['5_2_1']
cards_single,260629,"The AGU has an official position statement on global warming. The statement is currently being rewritten by a committee of 14 people. The existing AGU climate statement turns the speculative claims of global warming hysterics into what many readers might mistake for the prudent judgment of serious scientists. The current statement was last revised in 2007. It will be interesting to see if the new statement acknowledges an additional 5 years of failure to warm. The 2007 statement does not invoke the extreme weather catastrophe story, probably because the extreme weather story was still in its infancy in 2007.",['5_2_5'],['5_2_5']
cards_single,260639,"From a sampling point of view you cant sample temperature using a min/max thermometer, nor is meteorological maths correct. Lots of awkward problems where pragmatics comes into it. On the other hand a deep ground temperature thermometer is integrating, it can produce valid data except the technology and reading method was poor.",['5_1_3'],['5_1_3']
cards_single,260650,"What justification does the Appendix give for choosing the trending autoregressive model? None. In other words, the model used by the IPCC is just adopted by proclamation. Science is supposed to be based on evidence and logic. The failure of the IPCC to present any evidence or logic to support its choice of model is a serious violation of basic scientific principles indeed, it means that what the IPCC has done is not science.",['5_2_5'],['5_2_5']
cards_single,260653,"I first posted this five-part video series in November, 2008 because I felt that Svensmark was truly on to something very important in climate research. As the debate over Svensmarks research intensified, I posted it again in July, 2009 for the same reason. Recently, Svensmarks research was validated in the CERN experiment which makes this video series more relevant than ever, and casts further doubt on Al Gores theory of castastrophic man-made climate change. So, for the third time, I present this five-part video series just as I did back in 2008:",['2_1_1'],['2_1_1']
cards_single,260655,"Climate models only have validity if they are verified, but as Vincent Gray pointed out originally and more recently this has never been done with IPCC models. Verification involves the ability to replicate past climate conditions. Tweaking the model until it approximates those conditions is not verification. The conundrum is that without data you cannot create an accurate model or verify it; maybe a classic scientific Catch 22?",['5_1_4'],['5_1_4']
cards_single,260656,"Why, such a thing is hard to believe; (link fixed!) ...the UKs General Medical Council has found that Andrew Wakefield the founder of the modern antivaccination movement acted ""dishonestly and irresponsibly"" when doing the research that led him to conclude that vaccinations were linked with autism. Despite this and other sarcastic headlines, I'm not suggesting all scientists are unethical and/or incompetent. But I do believe peer review systems (not to mention, hiring standards) are failing us when those who engage in political activism are permitted to even remain within the walls of research institutions. I was going to write that the bullying, obfuscation, data manipulation, public activism (and shoddy science journalism ) we've witnessed in the name of ""climate"" research is just the tip of the iceberg , but that's not quite accurate. It's more like a template.",['5_2_5'],['5_2_5']
cards_single,260663,"As I noted earlier, Taminos post is simply a distraction from my post 17-Year And 30-Year Trends In Sea Surface Temperature Anomalies: The Differences Between Observed And IPCC AR4 Climate Models , which showed the divergence between the trends of the IPCC AR4 model mean for global Sea Surface Temperatures and the observed Sea Surface Temperature trends.",['5_1_4'],['5_1_4']
cards_single,260676,"Citing the potential for financial harm, the University of East Anglia last week denied a Freedom of Information request by Hockey Stick debunker Stephen McIntyre for the controversial Yamal temperature data. This is the third time he has been rebuffed by the University, which was scandalized by last years Climategate controversy over, among other things, inappropriate avoidance of FOI requests.",['5_3_2'],['5_3_2']
cards_single,260681,"There is strong psychological evidence that alarmist fears of climate change are far more the result of groupthink and the group polarization process than scientific evidence and, yes, this alarmist groupthink has indeed led to the triumph of irrationality over reason.",['5_2_0'],['5_2_0']
cards_single,260686,"Gilders is making a weak attempt to neutralize skeptics. He hits imaginary ???deniers?? he can??t name and pretends that real skeptics would agree with him, even as he exposes that he is religiously irrational.",['5_2_0'],['5_2_0']
cards_single,260690,"It??s the second-coldest May on record, with overnight temperatures falling below zero, three degrees below the average overnight temperature, say meterologists at Weatherzone.",['1_3_0'],['1_3_0']
cards_single,260692,"Funny how skeptics are portrayed in the press as being in the pay of someone. We were the only unpaid people in the room. In fact most skeptic scientists are retired or from different fields, free from the corrupting influence of climate science funding. Many alarmist scientists and bureaucrats would lose their jobs or funding if the belief that carbon emissions were causing global warming died, yet wenot theyare accused of vested interests. Very odd.",['5_2_5'],['5_2_5']
cards_single,260695,"Postscript: I just finished reading the Royal Society assessment . Overall, I give it a much higher grade than the IPCC Summary for Policy Makers (SPM). I know about half of the scientists on the Working Group; they are absolutely top drawer. I dont disagree with anything they say for the first 7 pages. Then they characterize some statements as Aspects of climate change where there is a wide consensus but continuing debate and discussion. The wide consensus is not a good way of putting this, too bad they didnt have an Italian flag. A better way of saying it might have been our best judgement based upon current evidence and background knowledge and actually using the word uncertainty. The list of Aspects that are not well understood is far too skimpy. As a narrative, this makes much more sense than the IPCC SPM, and assesses a lower level of confidence, which is appropriate. Overall, I give it a B grade (compared to a C- for the IPCC SPM).",['5_1_0'],['5_1_0']
cards_single,260696,They??ve gone down .39 degrees Celsius per decade from 1986 to 2011. These two periods of down-trending annual temperatures were separated by a curious and unexplained temperature step change increase of 3.6 degrees F occurring between 1985 and 1986.,['1_4_0'],['1_4_0']
cards_single,260699,"All three examinations took place within the country of physical jurisdiction, Great Britain, and none disappointed those of us anticipating whitewash. Simply stated, all parties were cleared of all wrongdoing other than perhaps sloppy journaling and sophomoric note-passing and all suspensions were lifted. As Andrew Montford summarized in his report , The Climategate Inquiries:",['5_3_2'],['5_3_2']
cards_single,260704,The Fourth Report (2007) took special precautions to ensure that no true statement about the climate like this one could ever appear again. Chapter 1 was now entitled Historical Overview of Climate Change Science which dealt exclusively with the FCCC definition of Climate Science. It omitted all mention of conventional meteorology and concealed all the many measurements of atmospheric carbon dioxide carried out between 1850 and 1975.,['5_2_3'],['5_2_3']
cards_single,260708,But the company he keeps numbers just six in New Zealand and 142 worldwide according to the ICSC which keeps a register of climate experts who challenge the hypothesis of dangerous human-caused climate change.,['5_1_1'],['5_1_1']
cards_single,260710,"Prof. Lindzen critiques climate model calculations. We are expected to swoon over the fact that climate models, which are run on supercomputers, are state-of-the-art achievements in science. But ???state-of-the-art?? does not always mean accurate, or even useful, if the art is still in its infancy.",['5_1_4'],['5_1_4']
cards_single,260714,"In my opinion, what is the real travesty of the global warming ideology is the hijacking of climate science in the service of a research agenda that has prevented science from investigating the full range of natural climate variation, because that would be an inconvenient truth. We see this, quite clearly, in the CRUtape Letters where the Medieval Warm Period is just putative, and a rather inconvenient truth that needs to be suppressed. Or the 1940??s blip that implies that global temperatures increased just as rapidly in the early part of the 20 th Century, as they did at the end of the 20 th Century, an inconvenient truth at odds with the narrative preferred by the IPCC.",['5_3_2'],['5_3_2']
cards_single,260715,"When drafts of chapters come for AR5, we can??t review the chapter as we can??t get access to the data, or, the authors can??t refer to these papers as the data haven??t been made available for audit.",['5_3_2'],['5_3_2']
cards_single,260726,"Overall, U.S. online stations have dropped from a peak of 1,850 in 1963 to a low of 136 as of 2007. In his blog, Smith wittily observed that the Thermometer Langoliers have eaten 9/10 of the thermometers in the USA including all the cold ones in California. But he was deadly serious after comparing current to previous versions of USHCN data and discovering that this selection bias creates a +0.6C warming in U.S. temperature history.",['5_1_3'],['5_1_3']
cards_single,260727,These aerosol effects make the challenge of accurately predicting changes in climate even more difficult just from the direct and semi-direct aerosol effects identified in the Kim et al 2012 paper.,['5_1_0'],['5_1_0']
cards_single,260729,"The previous six months shows a quite different pattern of local trends, but, again, the global trend is cooling.",['1_2_0'],['1_2_0']
cards_single,260732,"A new HadSST3 version has been recently published. It starts the process of unwinding Folland??s erroneous Pearl Harbour bucket adjustment, an adjustment that has been embedded in HadSST for nearly 20 years.",['5_1_0'],['5_1_0']
cards_single,260733,"John fails to see that such conflicts of interest compromise balanced assessments in climate science, and, presumably also in other fields where we do not have expertise.",['5_2_0'],['5_2_0']
cards_single,260737,"The science literature is always alive and well, and we are fairly certain you have not seen this classic in many places before visiting us at World Climate Report . The elephant seal ( Mirounga leonina ) has an interesting story to tell us about the Hockey Stick and the global temperatures over the past few thousand years. In a recent article in the very prestigious Proceedings of the National Academy of Sciences , a team of scientists from the United States, United Kingdom, and Italy reveal an amazing discovery that further challenges the shape of the hockey stick.",['5_1_2'],['5_1_2']
cards_single,260739,"It also said the panel had purposely emphasised the negative impacts of climate change and made ""substantive findings"" based on little proof.",['5_2_0'],['5_2_0']
cards_single,260740,"There are sober, serious reasons to be concerned about the IPCC. Remember the 2010 InterAcademy Council report that identified significant shortcomings in each major step of IPCCs assessment process? The one that criticized the IPCC for claiming to have high confidence in many statements for which there is actually little evidence?",['5_2_5'],['5_2_5']
cards_single,260742,"Last night climatologist Gareth Jones tweeted that there had been two dozen papers on the pause this year. In response, I wondered how many would have been published if David Whitehouse hadn't have written his groundbreaking report on the subject. This prompted Doug McNeall to comment ""About two dozen"", a sentiment that was endorsed by Gavin Schmidt.",['1_4_0'],['1_4_0']
cards_single,260749,"While we have known for some time, including through the work of Anthony Watts , that many weather stations are poorly maintained and positioned in wrong places including next to air conditioning outlets on bitumen the recent GISS saga indicates how subjective the system of compilation can be. Indeed it appears that when Australia sends data in late, rather than wait, the team in New York might be inclined to best guess based on last months pattern and climatology.",['5_1_3'],['5_1_3']
cards_single,260750,"The BBC is a bubble. Its broadcasting departments are bubbles. The scientific establishment is a bubble. Perspectives from without the bubble are met with ire much like Robertss and Nurses: challenges to the authority and the claims of the establishment are met with derision, the critics belittled as anti-science. Like the phenomenon of environmental journalism, the BBCs science output is scripted and filmed inside the bubble. To the extent that there is communication with the world outside the bubble, science is prescriptive of how the world should be, rather than a description of how the material world is.",['5_2_2'],['5_2_2']
cards_single,260751,"Obviously there has been a lot of concern from climate change sceptics who brought this matter to the public eye. If you look at the wording of the emails, the fact is that Prof Jones talked of a trick to hide the decline.",['5_3_2'],['5_3_2']
cards_single,260758,"In any case, regarding the third allegation, did Dr. Mann engage in, or participate in, directly or indirectly, any misuse of privileged or confidential information available to him in his capacity as an academic scholar, how does the Jury find:",['5_3_2'],['5_3_2']
cards_single,260761,"One of the most damaging claims in 2009 was that Prof Phil Jones, the head of the UEA??s Climatic Research Institute, had deleted emails to avoid FOI requests.",['5_3_2'],['5_3_2']
cards_single,260763,What is the origin of the false beliefconstantly repeatedthat almost all scientists agree about global warming?,['5_1_1'],['5_1_1']
cards_single,260765,"Junk ad hoc climate science has no rules other than confirmation bias, and keeping the funding stream alive.",['5_3_2'],['5_3_2']
cards_single,260772,"In Canada*, Steve McIntyre, the mathematician who bit by bit exposed the shocking story of the hockey stick and runs climateaudit.org.",['5_1_2'],['5_1_2']
cards_single,260781,"I looked through the metadata for all of the stations in Wisconsin, and only found one which lists a morning time of observation for much ofthe 1930s. This should cause the temperatures to be recorded too low.",['5_1_3'],['5_1_3']
cards_single,260785,"As most readers know by now, the problematic GISTEMP global temperature anomaly plot for October is heavily weighted by temperatures from weather stations in Russia.",['5_1_3'],['5_1_3']
cards_single,260786,"To my knowledge, ???hide the decline??, as a technique, was used in every subsequent spaghetti graph using the Briffa reconstruction except one ??? the Zero Order Draft of IPCC TAR presented to the Lead Authors in Arusha in September 1999. This spaghetti graph ??? which didn??t hide the decline ??? went over like a lead balloon with IPCC ??? thus the busy emails of September 1999, which I??ve previously discussed. The IPCC spaghetti graph in its First Order Draft (October 1999) adopted a hide-the-decline strategy modeled on the techniques ???pioneered?? in Jones et al 1999 and Briffa and Osborn 1999 (though Mann varied the method somewhat.)",['5_3_2'],['5_3_2']
cards_single,260793,"I want to pause here and talk about this notion of consensus, and the rise of what has been called consensus science. I regard consensus science as an extremely pernicious development that ought to be stopped cold in its tracks. Historically, the claim of consensus has been the first refuge of scoundrels; it is a way to avoid debate by claiming that the matter is already settled. Whenever you hear the consensus of scientists agrees on something or other, reach for your wallet, because you??re being had.",['5_1_1'],['5_1_1']
cards_single,260794,"Were certainly not the only ones criticising the emphasis on catastrophe in science reporting. The Tyndall Centres Mike Hulme an eminent and high-profile climate scientist, and certainly no denier (although we wonder how long it will be before he is labelled as such) has been saying it loudly for a year or two. In his new book, he also laments how political ideologies, beliefs and arguments hide behind science in climate debates. This is one reason we are so surprised that this all comes as such a surprise to you.",['5_2_0'],['5_2_0']
cards_single,260795,"There isvery significant (and difficult)challenge of accurately representing the role of snow albedo effects on climate, as well as the role of human activity in altering this albedo over time and space.",['5_1_0'],['5_1_0']
cards_single,260798,"The devil, as they say is in the details. In each of the steps there is some leeway for, shall we say, intervention. The early criticisms of Mann et al.??s analyses were confined to relatively minor points about the presence of autocorrelated errors, linear specification, etc. But a funny thing happened on the way to Copenhagen: a couple of Canadian researchers, McIntyre and McKitrick , found that when they ran simulations of ???red noise?? random principal components data into Mann??s reconstruction model, 99% of the time it produced the same hockey stick pattern . They attributed this to Mann??s method / time frame for selecting of principal components.",['5_1_2'],['5_1_2']
cards_single,260800,"The data are seriously compromised and fill in with homogenizing makes it worse, not better. It hides what is really happening and smoothes out divergent and disjoint obviously incongruent series to blend them into a fictional common warming that does not exist.",['5_1_3'],['5_1_3']
cards_single,260802,"It will likely be open season on Mann. Anyone may now freely dismiss him in the harshest terms as a junk scientist who shilled for a failed global warming cabal. Without fear of his civil legal redress, we may now refer to Mann for what he is: a climate criminal, a fraudster.",['5_3_2'],['5_3_2']
cards_single,260803,"Therefore, webeing McGoo and Ihave totaled the nominating votes and declare Real Climate a Best Religious Blog Weblog Award Finalist for 2009.",['5_2_1'],['5_2_1']
cards_single,260809,"Now consider the Apocalypse Delayed? posting of March 28th. Referring to an Economist article, it says that a number of empirical studies show that climate sensitivity is much lower than the climate models assume. Therefore, moving into the net cost range seems much less likely.",['3_1_0'],['3_1_0']
cards_single,260810,"This morning we received an update from friend at the Institut Hayek in France. Evidently, the French Academy of Sciences soon will release a paper that eviscerates the ???beautiful certainties?? espoused by the Intergovernmental Panel on Climate Change. To read Drieu Godefridi??s brief on the imminent report, click here . To visits the Institut Hayek website, click here .",['5_1_0'],['5_1_0']
cards_single,260812,"As long as the EPA continues to rely on assumptions about industry activity that are not, in fact, based on actual industry activity, their estimates for methane emissions will remain wrong. The fact that those assumptions result in inflated emissions estimates makes the agencys conscious decision not to adjust its methods even more troubling.",['5_2_3'],['5_2_3']
cards_single,260816,"Dr. Christopher J. Kobus, Associate Professor of Mechanical Engineering at Oakland University In essence, the jig is up. The whole thing is a fraud. And even the fraudsters that fudged data are admitting to temperature history that they used to say didnt happenPerhaps what has doomed the Climategate fraudsters the most was their brazenness in fudging the data",['5_3_2'],['5_3_2']
cards_single,260818,"Much of CRUs prominence exists because of IPCC activities by its employees. Much of the Climategate dossier, including some of the most controversial emails, arise out of IPCC activities by CRU employees. These include the emails arising from the September 1999 IPCC Lead Authors meeting in Arusha, Tanzania (up to and including the notorious trick email) and the Wahl-Briffa correspondence in July and August 2006, together with requests to delete this correspondence in May 2008.",['5_3_2'],['5_3_2']
cards_single,260821,"Weve all been looking at the Yamal (Steve Mosher named)treemometer ring width data. Yamal is a tree ring series with a huge hockey stick blade used in and likely to be highly influential in a lot of serious studies which demonstrate the unprecedentedness of recent temperatures. When Steve McIntyre replaced 12 of the hockey stick creating proxies (the dirty dozen) with equally valid schweingruber proxies the blade of the hockey stick disappears along with the unprecedentedness. Of course the boys at Real Climate made a big stink about it but notably missed any specific criticism of the methods or data chosen. However, in this post I looked at the methods of RCS standardization and the effects it has on the series.",['5_1_2'],['5_1_2']
cards_single,260822,"Today the door has been pushed back somewhat, with a new paper in Energy Economics by a multinational team of authors led by Zuzana Irsova of Charles University in Prague (there is a preprint here ). She and her colleagues have been looking into published estimates of the social cost of carbon and find good evidence of a strong publication bias. You can probably guess which direction the bias is in:",['5_2_5'],['5_2_5']
cards_single,260825,"The founder of the Weather Channel is ridiculing Al Gore over his calls for action on global climate change, saying in a column that global warming is a hoax and bad science.",['5_3_2'],['5_3_2']
cards_single,260826,"A new article in the Economist responds to the recent article in The New Republic , discussing the policy implications of the pause.",['1_4_0'],['1_4_0']
cards_single,260827,Segment 3 is the debunking of the many claims of impending climate catastrophes Al Gore??s movie ???An Inconvenient Truth??.,['5_2_4'],['5_2_4']
cards_single,260829,"James Delingpole takes a swipe at the Economist's coverage of global warming, saying some nice things about the Hockey Stick Illusion in passing.",['5_1_2'],['5_1_2']
cards_single,260833,"Really? Mr. Mann claims that temperatures roughly 800 years ago, in what has been referred to as the Medieval Warm Period, were not as warm as those measured recently. This is important because if modern temperatures are not unusual, it casts doubt on the fear that global warming is a serious threat. In 2003, Willie Soon of the Smithsonian Institution and Sallie Baliunas of Harvard published a paper in the journal Climate Research that took exception to Mr. Mann??s work, work which also was at variance with a large number of independent studies of paleoclimate. So it would seem the Soon-Baliunas paper was just part of the normal to-and-fro of science.",['2_1_4'],['2_1_4']
cards_single,260837,"Some have asked me why I have not updated my climate blog in a while. Frankly, the climate debate has become like the movie Groundhog Day, with the same handful of scientists releasing the same flawed studies making the same mistakes. What used to be exciting is frankly boring. I still blog here on updated climate news, and perhaps the IPCC will give us new things to write about soon, but for now most of my climate work will just be making appearances and presentations (let me know if you have a large group, I don't charge any sort of fee).",['5_1_0'],['5_1_0']
cards_single,260838,"You would think there would be ONE historical set of original RAW data, but no not found it yet there looks to be many copies, all with slightly different processing, mixes, histories, updates, quality assurance, etc",['5_1_0'],['5_1_0']
cards_single,260839,"A big part of this data tampering is implemented by making up monthly temperatures at stations where USHCNsays they have no thermometer data. The amount of fabricated data is increasing exponentially, and at current rates of fabrication 100% of the data will be fake by the year 2035 i.e. there will be no actual thermometer data used after that date. NCDC says that their software whichdoesthis, is working as expected.",['5_3_2'],['5_3_2']
cards_single,260850,"One thing that helps explain some of this behavior is that there is a very strong social cost in academia to challenging global warming, so that even when findings in certain studies seem to undercut key pieces of the argument, the researches always add something like but of course this does not refute the basic theory of global warming at the end of the paper. In universities, being identified as having criticized catastrophic man-made global warming theory is sort of like standing up in a Harvard faculty meeting and announcing that one is a devout Baptist and a Sarah Palin supporter. So on the flip side, publicly declaring for climate catastrophe is a badge of honor and sophistication.",['5_2_5'],['5_2_5']
cards_single,260856,"The hockey team could have stayed with the temperature according to tree rings but they did not. For this small region of temperature, forty degrees or so, they used conventional thermometry but for the other thousand years or so they used ring separation. That is, they chose to replace the inconvenient later tree data with more suitable data from other sources. The trouble is that the uptick in the twentieth century, the stubby blade of the hockey stick, is the crucial result! So it might be argued, and is by deniers, that to use tree rings up to the year 1960 and then switch to normal thermometry is asking for trouble especially if you dont make it clear that this is what you have done, which is a fair description of the actions of Manns team.",['5_1_0'],['5_1_0']
cards_single,260860,"Utley recently wrote an informative post about the extent to which unfounded alarmism permeates U.S. nuclear policy. In it, he elaborates on the costs of this misplaced fear. He also identifies environmentalist special interests as a key conduit through which is disseminated misinformation about the dangers of radiation. Of course, it will come as no shock to readers of this blog that green groups manufacture alarm as a means of expanding their own influence (See: Warming, Global). Read Utleys entire, excellent post here .",['5_2_4'],['5_2_4']
cards_single,260862,"Its popular among those who want to cut off debate to call skeptics deniers, in large part because it evokes the term holocaust denier and therefore marginalizes criticism of catastrophic man-made global warming theory.",['5_2_0'],['5_2_0']
cards_single,260870,"The investigation into the alleged global warming data fraud by Virginias Attorney General may soon have a whole new angle. This comes from a previously overlooked connection between discredited tree-ring proxy researcher, Michael Mann and Yales now deceased climate professor, Barry Saltzman.",['5_2_5'],['5_2_5']
cards_single,260873,"Jones even blocked the opinion of the ABC??s own highly-respected conservative voice, Michael Duffy. Duffy could not get a word in, having made it clear that he would not tow the ABC pro-climate change line. Early on in the panel discussion, Duffy had queried why there was such organised criticism and deconstruction of Durkin??s documentary, and no such treatment of Al Gore??s Inconvenient Truth.",['5_2_2'],['5_2_2']
cards_single,260874,Structural uncertainty is rarely quantified in context of subsequent model versions. Continual ad hoc adjustment of GCMs(calibration) provides a means for the model to avoid being falsified new model forms with increasing complexity aregenerally regarded better.,['5_1_4'],['5_1_4']
cards_single,260876,"This statement is untrue even if Osborn and Briffa are granted the one stated qualifier and another unstated qualifier. The ???high temporal?? resolution qualifier is not defined; this qualifier excludes several series from Crowley and Lowery and Moberg et al 2005 and prefers tree rings. The second (unstated) qualifier is that the series go back to 1000. This excludes the majority of the series. (However, Briffa et al 2001 has a very large population of series and a serious ???divergence problem??. The Briffa et al 2001 network is one of two networks used in Rutherford et al 2005. The above statement is obviously false in respect to this population.) It is also false even with the long series used in these studies. There are many more than 14 series that cumulatively occur in these studies: there are Moroccan series used in MBH99, a number of oddball series in Crowley and Lowery 2000. I??m in the process of making a definitive count but it is far more than 14.",['5_1_2'],['5_1_2']
cards_single,260882,"Some excellent coverage of the climate change angle to the Queensland floods from Andrew Bolt , including some shameful attempts to exploit the situation by arch-warmist David Karoly. There is a strongly worded rebuttal from another academic, Prof Stewart Franks.",['5_2_5'],['5_2_5']
cards_single,260883,"There is only one true measure of a models value: whether or not it works. That it is theoretically sound, or that it uses pleasantly arcane and inaccessible mathematics, or that it matches our desires, or that only PhDs can understand it are all very nice things, but they are none of them necessary. Many complex models which are in use are loved and trusted because of these things, but they should not be. They should only be valued to the extent that they accurately quantify the uncertainty of the real-life stuff that happens (climate models anyone?).",['5_1_0'],['5_1_0']
cards_single,260893,"So, if a record high temperature is reported on any given day in Las Vegas, it will likely be for these unadjusted, UHI-influenced temperatures?? not from NCDC-adjusted USHCN temperatures (which don??t include these stations anyway).",['5_1_3'],['5_1_3']
cards_single,260898,There is a clear pattern of repeated death threats and hate speech from very high profile people attacking sceptics. Plus individuals have received hate mail just for being sceptics. In January 2013 David Bellamy revealed that the:,['5_2_0'],['5_2_0']
cards_single,260900,"In summary, contrary to Santer??s claim that none of the lapse rate trends are significant, all of them (or all but one of them) are significant relative to the three major indices using up-to-date data. As I said above, Santer et al 2008 is ???worse than we thought??.",['5_1_0'],['5_1_0']
cards_single,260908,"Figure 3 compares the sea surface temperature anomalies and cooling rates of the eastern extratropical North Pacific (the region I presented in my earlier post) and the blob region. Again, Im ending the data in this graph the year before the blob appeared.The sea surface temperature anomalies of the blob region show more monthly volatility and they also show a higher cooling rate from 1989 to 2012. The cooling rate of the blob region is more than twice that of the larger region I presented in my earlier post.",['1_5_0'],['1_5_0']
cards_single,260912,But this isnt about one ambitious politician smearing another ambitious politician. This is about the President of the United States a non-scientist making a grossly dishonest mischaracterization and analogy at the expense of expert scientists and then encouraging our nations best and brightest to shout down those scientists utilizing further dishonesty and McCarthyism to further political agendas. And the moment somebody questions the President about such reprehensible conduct no matter how calmly the question is asked the political left goes into conniptions about how appalling and reprehensible it is to disrespect the Office of the President of the United States in such a manner.,['5_2_3'],['5_2_3']
cards_single,260923,"The scientists will start monitoring temperatures for some unstated reason. During the first 25 years, the scientists continue to support all 10 thermometers, fixing broken ones running QA checks etc. But after a while, someone cuts their budget. Inspecting the data, the scientists decide they don??t need to record the temperatures from all 10 thermometers. To save manpower, they can record the temperature from with 5: one from each continent. Because mountain tops stations are difficult to maintain, they stop recording the mountain top thermometers. (Meanwhile a secret band of conspirators does record those, so we here in toyland can look at those temperatures.)",['5_1_3'],['5_1_3']
cards_single,260926,"And the fabricated documents (which Dr. Mann apparently still thinks is factual) which lead to the sort of misinformation Dr. Mann uses, are here: http://www.powerlineblog.com/archives/2012/02/global-warming-alarmists-resort-to-hoax.php",['5_3_2'],['5_3_2']
cards_single,260930,"4. For the German Government, do the arguments made by Fred Singer and other arguments presented have merit and are they ???enlightening??? How do you assess the statements by Mr Singer that ???Politicians that are embedded in climate change are more dangerous than climate change itself???",['5_2_3'],['5_2_3']
cards_single,260935,"While this is obviously satire it was presented in parallel with other information that was considered by Mr. Cook to be scientific. I found this juxtaposition very odd, since it essentially disagreed with Cook??s own position on the public viewpoint percentages as well as trivializing and debasing the debate.",['5_2_0'],['5_2_0']
cards_single,260943,"By these calculations (averaging the trend at each site) the raw trend is 0.35 degrees C per 100 years, and the state trend is 0.83C. Thats a warming bias of 133%!",['5_1_3'],['5_1_3']
cards_single,260949,"Temperature adjustments such as those due to change in instrumentation are, of course, necessary. However, the results shown in this paper demonstrate that the lack of correctly and consistently sited stations results in an inherent uncertainty in the datasets which should be addressed at the root by documenting the micrometeorological deficiencies in the sites and by adhering to sites which conform to standards such as the GCOS Climate Monitoring Principles ( http://gosic.org/GCOS/GCOS climate monitoring principles.htm ). A continued mode of corrections using approaches where statistical uncertainties are not quantified is not a scientifically sound methodology and should be avoided, considering the importance of such surface station data to a broad variety of climate applications as well as climate variability and change studies.",['5_1_3'],['5_1_3']
cards_single,260951,"A well-educated friend of mine, a climate-change skeptic, once told me that he didnt believe anything coming out of the big computer models that scientists use to reason about the complex nonlinear feedbacks driving the Earths climate system. He has a point: Researchers are doing the best they can in the midst of great complication and uncertainty.",['5_1_4'],['5_1_4']
cards_single,260952,"Here is aclear-cutexample of advocacy by a scientist, Marcia McNutt , who also happens to be the Chief Editor of Science : The beyond-two-degree inferno . Read the whole thing, its only about 600 words.I cite here the passages that I particularly want to comment on:",['5_2_5'],['5_2_5']
cards_single,260961,"4) Where records are available back to 1934, they show that temperatures in both 1934 and 1936 were considerably higher for the month as a whole than 2011. This is true for average maximum, average mean and high maximum.",['2_1_4'],['2_1_4']
cards_single,260970,"From this post: The controversial head of the Oregon Climate Service -- stripped of the ""state climatologist"" title last year by Gov. Ted Kulongoski -- announced today that he will retire effective May 1. In February 2007, Kulongoski asked the president of Oregon State University to stop George Taylor from calling himself the state climatologist because of Taylor's skeptical stance on global warming . Note that Oregon is another state that is being ""helped"" by alarmist advocacy group Center for Climate Strategies .",['5_2_0'],['5_2_0']
cards_single,260972,"As I said in the article, there are no Gods in Science, and there is no Bible. If Doherty gets his opinion of climate hypotheses from following opinions of others, it??s a short cut to the real deal. Only the evidence matters, and it??s strange how many scientists are willing to sprout an opinion without being able to cite any. One??s leanings on this topic seems to follow mainly on whether you consult the data or the climate scientists.",['5_2_5'],['5_2_5']
cards_single,260974,Why do climate scientists bother to gather data when the go-to methodology is to manipulate it to prop up the global warming agenda?,['5_3_2'],['5_3_2']
cards_single,260976,"They even made a video. Meh. Does anyone actually think the World Meteorological Organization, which is at the forefront of misrepresenting its members' collective views , would succumb to such foolishness? Would anyone actually sign this petition to change the naming system to make a political point?",['5_3_2'],['5_3_2']
cards_single,260978,"In a recent article, Dr. Craig Idso, the founder and former president of the Center for the Study of Carbon Dioxide and Global Change, a coeditor of the Nongovernmental International Panel on Climate Change, and James M. Taylor, a senior fellow of The Heartland Institute and the managing editor of Environmental & Climate News, a monthly publication, examined how Global Warming Alarmism Denies Sound Science.",['5_2_0'],['5_2_0']
cards_single,260982,"JC message to Marcia McNutt : You have an important and influential position as Chief Editor of Science . You also have the power to damage Science and science through your activism and advocacy of climate change policy, particularly your declaration in a Science editorial that the time for debate has ended .",['5_2_5'],['5_2_5']
cards_single,260985,"It seems that the present Royal Society has followed Lord Kelvins path. It not only continues to deny the solar connection (by implication) but has issued requests to the media not to report the views of climate change sceptics, despite the requirements of freedom of expression.",['5_2_5'],['5_2_5']
cards_single,260986,"When asked by McIntyre to provide examples of such activities, instead of responding, Karoly retreats to the cosseted environment of Un-Skeptical Pseudo-Science to resume his victimhood, protesting in the comments:",['5_2_5'],['5_2_5']
